FILING_SEQ_NO,AGEGRP,SALARIES,INCOME_HP,Income_BP,TOTAL_INCOME_OS,Aggregate_Income,TI_special_rates,tax_TI_special_rates,GTI,TTI,pitax
282038410,0,1141209,-98100,0,0,876207,0,0,1043109,876207,103249
311800732,0,0,0,0,417355,321835,0,0,417355,321835,2249
315717334,0,1442954,0,0,0,1292954,0,0,1442954,1292954,219273
285674105,0,1486818,134169,0,26279,1497266,0,0,1647266,1497266,282405
329287302,2,0,174919,0,43189,58108,3186346,637269,3404454,3244454,656387
271604662,0,410040,0,0,0,260040,0,0,410040,260040,0
336723863,0,374330,0,0,0,326934,0,0,374330,326934,2774
287040047,0,631686,0,0,0,441778,0,0,631686,441778,14603
330335016,0,239948,0,0,0,239948,0,0,239948,239948,0
284910863,0,624170,0,0,0,497084,0,0,624170,497084,20300
292829536,0,1054489,0,0,0,904489,0,0,1054489,904489,109075
328107652,0,0,0,0,0,0,0,0,0,0,0
277308598,0,2352222,0,0,114839,2303397,0,0,2467061,2303397,531500
273934170,0,1128564,-41485,0,0,1035272,0,0,1087079,1035272,139649
302130097,0,0,-3398,0,683,0,0,0,0,0,0
275853921,0,1433826,-200000,0,0,1063826,0,0,1233826,1063826,148472
277456741,0,686310,-30000,0,0,506310,0,0,656310,506310,27050
285740426,1,388413,0,0,0,348413,0,0,388413,348413,0
269325216,0,2416302,-152736,0,0,2083566,0,0,2263566,2083566,463572
336291577,0,0,0,299210,0,296634,0,0,299210,296634,0
316509864,0,240000,0,0,1056076,1143917,0,0,1296076,1143917,173220
278545865,0,272060,0,0,56612,296353,0,0,328672,296353,0
294234507,0,423483,0,0,0,348185,0,0,423483,348185,4963
276349628,0,865143,-35795,0,0,639348,0,0,829348,639348,54456
281263352,0,283952,0,0,0,267912,0,0,283952,267912,0
282600691,0,724620,0,0,0,559762,0,0,724620,559762,38061
292482756,0,0,0,1795965,15119,1656810,0,0,1811084,1656810,331704
297733223,0,713226,0,0,0,563226,0,0,713226,563226,38775
333684237,0,0,113399,319562,35584,360613,140997,28199,609542,501610,45851
276126454,0,59842461,0,0,0,59642461,0,0,59842461,59642461,20986661
329398100,0,754024,0,0,15212,739061,0,0,769236,739061,74997
292535648,0,576304,0,0,0,528158,0,0,576304,528158,31551
285569008,1,422136,0,0,14100,349926,0,0,436236,349926,0
281219272,0,439316,0,0,432289,721605,0,0,871605,721605,71401
303540318,0,0,0,0,4071,0,0,0,4071,0,0
337914980,0,666750,0,0,0,516630,0,0,666750,516630,29176
291248480,0,1594294,0,0,0,1444294,0,0,1594294,1444294,266037
271185312,1,408250,0,0,168830,385580,0,0,577080,385580,3665
314176444,0,0,0,0,281864,280478,0,0,281864,280478,0
278461993,0,0,0,0,120138,0,0,0,120138,0,0
337704570,0,0,0,896688,409,783784,0,0,897097,783784,94643
287511744,0,1594846,142800,0,158700,1720529,0,0,1896346,1720529,351393
278028977,0,489893,0,0,0,339893,0,0,489893,339893,4109
278952900,1,0,0,0,760284,760284,0,0,760284,760284,74219
310849025,0,0,0,679628,0,323477,0,0,479628,323477,2418
286676947,0,2130884,-130313,0,0,1844571,0,0,2000571,1844571,389722
278662928,0,915395,0,0,0,754395,0,0,915395,754395,78155
292353847,0,443945,0,0,0,380707,0,0,443945,380707,8313
301870837,1,372350,0,0,38850,227864,0,0,403889,227864,0
299283428,1,0,0,438018,356864,784882,0,0,794882,784882,79286
281870131,0,0,0,1067460,111466,805422,0,0,978926,805422,88667
280391670,0,558582,0,0,0,408582,0,0,558582,408582,11184
293456949,0,642567,0,0,0,492567,0,0,642567,492567,19834
301587399,0,0,0,0,2500,0,0,0,2500,0,0
273820444,0,364563,0,0,0,289612,0,0,364563,289612,0
277738940,0,307281,0,0,2810,286233,0,0,310091,286233,0
274983773,0,758100,0,0,744215,1379632,459000,91800,1961315,1838632,340610
316426567,0,55790905,0,0,0,55590905,0,0,55790905,55590905,19546941
319316515,0,0,0,0,23311,23311,0,0,23311,23311,0
289221536,0,824084,0,0,0,674084,0,0,824084,674084,61611
355597549,0,1009985,0,0,0,882721,0,0,1009985,882721,104591
292991595,0,385838,0,0,0,318814,0,0,385838,318814,1938
282428620,0,505220,0,0,0,355220,0,0,505220,355220,5688
341050161,0,0,0,282460,0,282460,0,0,282460,282460,0
300148843,0,448146,0,0,0,424146,0,0,448146,424146,12787
287578893,0,480819,0,0,24211,433272,0,0,505030,433272,13727
295160151,0,1267443,-26363,0,0,1097587,0,0,1241080,1097587,158904
321835095,0,0,0,0,201817,197496,0,0,201817,197496,0
320005557,0,902630,-2853,0,0,749777,0,0,899777,749777,77204
317355378,0,0,0,0,918844,762360,0,0,918844,762360,79796
289367749,0,364402,-29671,0,67085,348193,0,0,401816,348193,4964
278424228,0,0,0,0,355102,300042,0,0,355102,300042,4
282331484,0,1040721,0,0,0,965740,0,0,1040721,965740,121692
278151762,0,442899,0,0,274304,658184,0,0,717203,658184,58336
343632557,0,0,0,304580,0,304580,0,0,304580,304580,472
296924649,0,567089,0,0,66,417155,0,0,567155,417155,12067
296441325,0,462458,0,0,0,318158,0,0,462458,318158,1870
277047147,0,844744,0,0,26576,617454,0,0,871320,617454,49946
281978704,0,973084,0,0,0,853614,0,0,973084,853614,98594
272011047,0,929658,0,0,0,779658,0,0,929658,779658,83360
289346446,0,2595921,0,0,0,2445921,0,0,2595921,2445921,575540
273098491,0,231960,0,0,119700,296466,0,0,351660,296466,0
285422110,0,0,0,251635,55416,287108,0,0,307051,287108,0
341192655,1,0,0,84961,420000,395149,0,0,504961,395149,4650
312418753,0,0,76470,351561,188171,456202,0,0,616202,456202,16089
302646339,0,24000,0,0,4200,0,0,0,28200,0,0
309822980,0,0,0,330360,2658,282246,0,0,333018,282246,0
268475285,1,740476,0,0,6300,590476,0,0,746776,590476,39238
287292084,0,0,0,319099,4453,319099,0,0,323552,319099,1967
327529003,0,0,0,0,137167,0,0,0,137167,0,0
275706178,0,878785,-152345,0,0,576440,0,0,726440,576440,41497
281780010,0,629551,0,0,0,479551,0,0,629551,479551,18494
303704565,0,0,0,0,724,0,0,0,724,0,0
301830323,0,388917,0,0,20082,258999,0,0,408999,258999,0
290432997,0,229804,15000,0,0,209648,0,0,244804,209648,0
341396207,0,1080287,0,0,0,837304,0,0,1080287,837304,95235
299900273,0,0,0,0,168500,146637,0,0,168500,146637,0
287017736,0,245028,0,0,0,234938,0,0,245028,234938,0
323092614,0,90000,0,0,108748,198748,0,0,198748,198748,0
296080495,0,0,67213,645404,211781,752470,0,0,924398,752470,77759
334936190,0,0,0,0,0,0,0,0,0,0,0
300932447,0,0,0,0,1012,0,0,0,1012,0,0
342520947,0,0,0,531809,0,332022,0,0,531809,332022,3298
276531205,0,468588,0,0,0,423523,0,0,468588,423523,12723
286224407,1,18960,0,0,346640,210422,0,0,365600,210422,0
291918098,0,615431,0,0,0,588041,0,0,615431,588041,43886
296125658,0,248825,0,0,0,235470,0,0,248825,235470,0
341854238,0,0,100800,0,0,0,0,0,100800,0,0
291888436,0,647116,0,0,0,623986,0,0,647116,623986,51291
306728216,0,170347976,0,0,0,170147976,0,0,170347976,170147976,60254796
270436189,0,0,0,0,0,0,0,0,0,0,0
270255398,0,574274,0,0,0,535635,0,0,574274,535635,33091
320093093,0,60000,0,0,0,60000,0,0,60000,60000,0
329625400,0,0,0,0,338009,328009,0,0,338009,328009,2885
291285231,1,911808,0,0,950340,1852148,0,0,1862148,1852148,386914
295282127,0,0,0,96160,143076,234868,0,0,239236,234868,0
293235260,0,139875067,0,0,0,139675067,0,0,139875067,139675067,49426248
319437787,0,0,0,0,491753,304125,0,0,491753,304125,425
326113167,1,0,0,0,9218,7186,0,0,9218,7186,0
274749901,0,940106,0,0,0,637171,0,0,940106,637171,54007
287318234,0,0,126000,695824,178164,847142,0,0,999988,847142,97261
325807255,0,1324303,-200000,0,15859,933123,0,0,1140162,933123,114973
344375793,0,0,0,0,16774,0,0,0,16774,0,0
273484667,0,930307,0,0,0,780307,0,0,930307,780307,83493
337036273,0,0,0,0,0,0,0,0,0,0,0
324558054,0,105000,0,0,197355,270738,0,0,302355,270738,0
318512810,0,112500,0,0,265528,329267,0,0,378028,329267,3015
297356601,1,660068,0,0,96268,596336,0,0,756336,596336,40445
296159871,0,0,-75045,0,6148,0,0,0,0,0,0
293237990,0,234600,0,156439,211742,444413,0,0,602781,444413,14875
279168944,0,1137681,0,0,0,987681,0,0,1137681,987681,126212
280434867,1,310470,0,0,49362,349832,0,0,359832,349832,0
296508387,0,739799,-37469,0,0,552330,0,0,702330,552330,36530
289460861,0,286000,0,0,53177,218082,0,0,339177,218082,0
323996869,0,0,0,0,2562,0,0,0,2562,0,0
305717573,0,0,0,990024,434,840458,0,0,990458,840458,95884
286394959,0,512505,0,0,0,465853,0,0,512505,465853,17083
313215752,0,569846,-97590,0,0,322256,0,0,472256,322256,2292
335473940,0,50170815,0,0,0,49970815,0,0,50170815,49970815,17549842
270906667,0,476884,0,0,0,302884,0,0,476884,302884,297
303634343,0,0,0,0,0,0,0,0,0,0,0
342266607,0,0,0,1237762,38842,1116604,0,0,1276604,1116604,164781
292954115,0,1750444,-200000,0,0,1400444,0,0,1550444,1400444,252487
289508792,0,267000,0,0,30000,297000,0,0,297000,297000,0
294721736,0,0,0,0,42761,0,0,0,42761,0,0
273123929,1,280503,0,0,436169,556672,0,0,716672,556672,32274
308884423,0,192000,0,0,0,192000,0,0,192000,192000,0
334411531,0,445587,0,0,2605,316019,0,0,448192,316019,1650
302173036,0,499056,0,0,0,424149,0,0,499056,424149,12787
288053033,0,1112420,0,0,0,934136,0,0,1112420,934136,115182
322917559,1,0,0,505155,0,505155,0,0,505155,505155,21662
303066139,0,1431560,0,0,2530,1277164,0,0,1434090,1277164,214394
328558136,0,144000,42000,97895,0,255095,0,0,283895,255095,0
294203563,1,0,194565,0,804009,838574,0,0,998574,838574,90346
320983180,0,0,0,0,0,0,0,0,0,0,0
330973637,0,664450,-94793,0,1683,449659,0,0,571340,449659,15415
271974400,0,1030163,0,0,0,875938,0,0,1030163,875938,103193
281796388,0,0,0,0,420,0,0,0,420,0,0
310170685,0,0,0,1139831,11142,1000973,0,0,1150973,1000973,129051
288721411,0,78796060,0,0,0,78596060,0,0,78796060,78596060,27721822
285147070,0,707172,0,0,334700,881872,0,0,1041872,881872,104416
340377302,2,0,0,0,374162,365329,0,0,374162,365329,0
268990036,0,295015,0,0,35800,289775,0,0,330815,289775,0
302943627,0,1044896,0,0,8815,899811,0,0,1053711,899811,108111
316522558,0,0,0,264097,82492,327277,0,0,346589,327277,2810
297203142,0,0,0,0,15434,10614,0,0,15434,10614,0
333184977,0,0,0,0,0,0,0,0,0,0,0
324412076,0,0,0,0,86659,82960,0,0,86659,82960,0
284724908,0,88699840,0,0,0,88499840,0,0,88699840,88499840,31241131
322071689,0,0,-28854,0,90000,0,0,0,61146,0,0
298601072,0,514403,-66528,0,0,297875,0,0,447875,297875,0
277282583,1,690087,0,0,35565,629825,0,0,725652,629825,47344
328439187,1,0,0,0,488225,449225,0,0,488225,449225,10220
340769400,0,108000,0,0,169036,276900,0,0,277036,276900,0
290351767,0,0,168000,0,2768008,2814016,353488,53023,3289496,3167504,743895
336802479,0,0,218400,155160,7058,371933,0,0,380618,371933,8157
279313564,0,541095,0,0,0,382069,0,0,541095,382069,8453
268548783,0,210000,0,180725,10399,276465,3824,574,404948,280289,0
303157456,0,182768360,0,0,0,182568360,0,0,182768360,182568360,64668379
278607451,0,0,303128,235120,236495,597274,0,0,774743,597274,45788
273427479,1,0,0,0,680697,680296,0,0,680697,680296,57741
337040686,1,0,0,0,167,0,0,0,167,0,0
283726156,0,831363,0,0,54,499117,0,0,831417,499117,20509
309060388,0,54886182,0,0,0,54686182,0,0,54886182,54686182,19225447
323688534,0,534620,0,0,0,298090,0,0,534620,298090,0
316137034,0,0,0,0,0,0,0,0,0,0,0
297808887,0,0,0,0,5695,0,0,0,5695,0,0
316958979,0,0,0,0,0,0,0,0,0,0,0
267999782,1,387717,0,0,111886,349603,0,0,499603,349603,0
286475005,0,216000,0,0,0,216000,0,0,216000,216000,0
307072223,0,420000,0,0,0,332382,0,0,420000,332382,3335
327851392,0,0,0,315480,479,315480,0,0,315959,315480,1594
304223244,0,0,0,0,0,0,0,0,0,0,0
280656733,0,1573790,-391000,0,3025,1035815,0,0,1185815,1035815,139817
319712466,0,458410,0,69476,911,289882,0,0,374791,289882,0
295225050,0,567929,0,0,0,428757,0,0,567929,428757,13262
313609799,0,627883,0,0,0,477883,0,0,627883,477883,18322
333022145,0,83315098,0,0,0,83115098,0,0,83315098,83115098,29327663
284080230,1,239190,0,0,0,239190,0,0,239190,239190,0
306172919,0,53270194,0,0,0,53070194,0,0,53270194,53070194,18651206
284374498,1,386929,0,0,430371,791211,0,0,817300,791211,80589
283750688,0,1221486,0,0,287361,1308847,0,0,1508847,1308847,224184
317772252,0,0,0,439371,0,374275,0,0,439371,374275,7650
284913705,0,281114,0,0,0,256967,0,0,281114,256967,0
329831165,0,502500,0,0,0,313272,0,0,502500,313272,1367
285729537,0,1399307,0,0,10772,1233654,0,0,1410079,1233654,200949
268760595,0,950452,0,0,0,699096,0,0,950452,699096,66764
299079829,0,1680946,121800,0,131984,1774730,0,0,1934730,1774730,368142
270516509,0,823289,-200000,0,0,473289,0,0,623289,473289,17849
313061803,0,369769,0,0,0,299084,0,0,369769,299084,0
273690727,0,493135,0,0,0,364760,0,0,493135,364760,6670
293306295,0,232290,0,0,224224,450836,0,0,456514,450836,15536
279141286,0,641590,0,0,0,490870,0,0,641590,490870,19660
286437979,0,0,0,950073,52817,917911,0,0,1002890,917911,111840
307386273,0,0,2950064,167851,736551,3705271,0,0,3854466,3705271,964679
307343309,0,0,0,931003,0,781003,0,0,931003,781003,83637
290354215,0,1821220,0,0,0,1664720,0,0,1821220,1664720,334148
309166698,0,0,120129,1575210,57073,1594221,0,0,1752412,1594221,312364
328285221,0,0,0,0,12000,0,0,0,12000,0,0
324605762,0,202391,0,0,0,179343,0,0,202391,179343,0
342198552,0,298675,0,0,0,298675,0,0,298675,298675,0
337833113,0,0,33600,118000,1400,141820,0,0,153000,141820,0
332953268,0,0,69685,0,25500,0,0,0,95185,0,0
313663028,0,0,0,900620,1340,726620,0,0,901960,726620,72434
270696729,0,1020310,0,0,12920,829817,0,0,1033230,829817,93692
314696890,0,0,325315,0,165846,318589,0,0,491161,318589,1915
291028418,0,1589155,-18852,0,184504,1601572,0,0,1754807,1601572,314636
289606906,0,0,0,0,50327,0,0,0,50327,0,0
270646847,0,0,0,298750,0,298750,0,0,298750,298750,0
278401747,0,459185,0,0,0,313549,0,0,459185,313549,1396
290813460,0,578670,0,0,3234,431904,0,0,581904,431904,13586
332472585,0,0,0,349499,897,316989,0,0,350396,316989,1750
294296660,0,542695,0,0,0,469010,0,0,542695,469010,17408
297419554,0,0,0,1491675,57905,1358841,0,0,1549580,1358841,239632
283648761,0,416820,0,0,0,311795,0,0,416820,311795,1215
303642579,0,0,0,294424,0,294424,0,0,294424,294424,0
326918120,0,0,0,591872,0,506339,0,0,591872,506339,27056
325166039,0,0,0,0,235600,235600,0,0,235600,235600,0
334339473,0,648886,-200000,0,0,298886,0,0,448886,298886,0
306764941,0,0,0,0,46082,0,0,0,46082,0,0
302779116,0,545262,-154045,0,48161,285947,0,0,439378,285947,0
295652370,0,1229500,0,0,8375,1024500,0,0,1237875,1024500,136320
291472621,0,0,126000,369791,2757,426252,0,0,498548,426252,13004
325646523,0,0,303520,0,41983,163338,0,0,345503,163338,0
291330528,0,0,0,705495,22813,404917,0,0,571284,404917,10806
301324019,0,699200,0,0,0,677600,0,0,699200,677600,62336
287299700,0,2301479,0,0,7064,2152543,0,0,2308543,2152543,484886
279756194,0,591120,0,0,0,488156,0,0,591120,488156,19380
309845277,0,0,0,0,28555,0,0,0,28555,0,0
312027732,0,0,0,0,258964,153669,0,0,258964,153669,0
296682196,0,56256498,0,0,0,56056498,0,0,56256498,56056498,19712389
272361378,0,0,168000,0,262739,420739,9992089,1998418,10422828,10412828,2387350
271517699,0,772355,-200000,0,0,372355,0,0,572355,372355,7453
270171814,0,629844,-179150,0,0,299614,0,0,450694,299614,0
330523103,0,0,0,322181,1159,304558,0,0,323340,304558,469
308413879,0,81816574,0,0,0,81616574,0,0,81816574,81616574,28795162
297045008,0,1452644,-38681,0,0,1200765,0,0,1413963,1200765,190786
328537685,0,182400,0,0,53013,145413,0,0,235413,145413,0
276869142,0,2155339,-500666,0,0,1444673,0,0,1654673,1444673,266154
323821902,1,0,0,0,1015271,855271,0,0,1015271,855271,93786
292463194,0,858970,0,0,0,704745,0,0,858970,704745,67927
285535397,0,1134175,-86250,0,0,897925,0,0,1047925,897925,107723
343701191,0,79457196,0,0,0,79257196,0,0,79457196,79257196,27956757
298430160,1,347244,-36844,0,422282,602882,0,0,732682,602882,41794
299667314,0,473911,0,0,0,398992,0,0,473911,398992,10196
336418011,0,60699580,0,0,0,60499580,0,0,60699580,60499580,21291238
279752882,0,0,0,0,1183,0,0,0,1183,0,0
321288547,0,0,0,0,246874,244150,0,0,246874,244150,0
285096222,0,704258,0,0,20098,590185,0,0,724356,590185,44328
271678073,0,1070480,0,0,0,920480,0,0,1070480,920480,112369
335886353,0,0,-148980,0,0,0,0,0,0,0,0
299301810,0,0,0,0,556665,403072,0,0,556665,403072,10616
334592019,1,0,0,0,45019,0,0,0,45019,0,0
284204029,0,1294950,-197228,0,0,947722,0,0,1097722,947722,117981
306572813,0,80113885,0,0,0,79913885,0,0,80113885,79913885,28190112
302716940,0,180057,0,0,166683,281499,0,0,346740,281499,0
273191339,0,376836,0,0,0,287186,0,0,376836,287186,0
289135018,0,2704213,0,0,36493,2375893,24765,3715,2570051,2400658,557727
280569393,0,1348886,0,0,0,1148886,0,0,1348886,1148886,174756
321820655,0,0,0,0,1156,0,0,0,1156,0,0
294825055,1,1287754,0,0,70471,1198225,0,0,1358225,1198225,184852
291469016,0,335939,0,0,0,335939,0,0,335939,335939,3702
338795505,0,180000,0,0,0,180000,0,0,180000,180000,0
294902274,0,4130317,-320008,0,55962,3683486,0,0,3866271,3683486,957947
295118913,0,496244,0,0,0,346244,0,0,496244,346244,4763
337684753,0,624362,0,0,16268,498964,0,0,640630,498964,20493
316395287,0,0,0,0,348703,190380,0,0,348703,190380,0
290332807,0,603764,0,0,0,584158,0,0,603764,584158,43087
274776161,0,3551757,-370563,0,2705,2680948,0,0,3183899,2680948,648163
321538321,1,84000,0,0,100708,174890,0,0,184708,174890,0
308190445,0,11028737,0,0,0,10678237,0,0,10828737,10678237,3587224
305269926,0,0,0,0,0,0,0,0,0,0,0
338128951,1,600000,672000,171862,290658,1599360,0,0,1734520,1599360,308802
284845849,0,1387672,-41617,0,572,1196055,0,0,1346627,1196055,189331
344016876,0,569324,0,410976,6077,763122,0,0,986377,763122,79953
286729967,0,2661132,-196364,0,125832,2430600,0,0,2590600,2430600,570805
294827749,0,1617360,0,0,0,1467360,0,0,1617360,1467360,273164
302193634,0,583006,-45500,0,10400,370849,0,0,547906,370849,7297
276006767,0,1391957,0,0,0,1158161,0,0,1391957,1158161,177622
323506153,0,0,706716,0,6717,713433,0,0,713433,713433,69717
317446632,0,0,0,972900,0,667443,0,0,831237,667443,78783
281878884,0,346038,0,0,0,312316,0,0,346038,312316,1269
325018736,0,1027486,-6267,0,3879,886024,0,0,1025098,886024,105271
297668471,0,406590,0,0,0,406590,0,0,406590,406590,10979
293579849,0,652101,0,0,0,502101,0,0,652101,502101,26183
294518863,0,55592956,0,0,0,55392956,0,0,55592956,55392956,19476599
317155007,0,2049971,197131,0,29494,2116596,0,0,2276596,2116596,473778
335331602,0,0,0,3668064,4810,3520637,0,0,3672874,3520637,907627
295212960,0,2205094,-101443,0,0,1912071,0,0,2103651,1912071,410580
278495604,0,449810,0,0,0,303910,0,0,449810,303910,403
272387676,0,4254118,363980,0,1443895,5443613,449779,89956,6061993,5893392,1594481
292334384,0,1085739,0,0,0,935739,0,0,1085739,935739,115512
290059220,2,224066,0,0,635665,854462,0,0,859731,854462,73019
296013377,0,422498,0,0,0,287886,0,0,422498,287886,0
315693794,1,337014,0,847549,107559,1132122,0,0,1292122,1132122,164426
280935617,0,753386,0,0,0,603386,0,0,753386,603386,47048
280083415,0,707899,0,0,0,557875,0,0,707899,557875,37672
339671447,1,120000,0,0,2609418,2729418,0,0,2729418,2729418,657990
320669662,1,1000144,-197736,0,93581,709189,0,0,895989,709189,63693
325560092,0,0,0,0,0,0,0,0,0,0,0
323174094,0,331177,-47719,0,120000,310506,0,0,403458,310506,1082
282511155,0,545677,0,0,0,395677,0,0,545677,395677,9855
312566103,0,0,0,0,372344,203055,0,0,372344,203055,0
276615439,0,0,0,0,757969,597969,0,0,757969,597969,45932
268281012,0,718313,-200000,0,0,368313,0,0,518313,368313,7036
285839058,0,724212,0,0,0,622496,0,0,724212,622496,50984
288690905,0,114875591,0,0,0,114675591,0,0,114875591,114675591,40542684
281741647,1,0,0,0,58799,0,0,0,58799,0,0
311483856,0,0,0,0,0,0,0,0,0,0,0
303137995,1,0,0,1418081,4387,1269065,0,0,1422468,1269065,206741
276375141,0,2078044,-162333,0,0,1699261,0,0,1915711,1699261,344822
319827335,0,0,-82799,0,4493,0,0,0,0,0,0
288112397,0,669216,0,0,16245,535327,0,0,685461,535327,33027
318918372,0,0,0,415677,6845,316267,0,0,422522,316267,1676
276291694,1,0,0,0,876490,716490,0,0,876490,716490,65197
304314778,0,94000,0,54976,0,148976,0,0,148976,148976,0
285634110,0,1211250,-135300,0,6898,924877,0,0,1082848,924877,113275
282901013,0,2265404,-259127,0,19681,1801158,0,0,2025958,1801158,376308
312063599,0,0,0,281480,292,281605,0,0,281772,281605,0
288755040,0,2978400,0,0,43005,2862856,0,0,3021405,2862856,704373
292998426,0,3534189,0,0,0,3347172,0,0,3534189,3347172,854026
324609917,0,0,58800,382858,10169,402137,0,0,451827,402137,10520
337341931,0,0,0,0,0,0,0,0,0,0,0
325353340,0,0,0,0,288092,212618,0,0,288092,212618,0
282950393,1,443752,0,0,341372,622624,0,0,785124,622624,45861
294938626,0,859888,0,0,6057,782191,0,0,865945,782191,83881
